,timestamp,stored,actor,verb,object,result
806,2023-05-09 06:37:04.553000+00:00,2023-05-09T06:37:04.553Z,iPad101,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
805,2023-05-09 06:37:06.538000+00:00,2023-05-09T06:37:06.538Z,Tablet102,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
804,2023-05-09 06:37:08.159000+00:00,2023-05-09T06:37:08.159Z,iPhone102,Swiped,Left,"{""score"":{""raw"":0}}"
803,2023-05-09 06:37:08.991000+00:00,2023-05-09T06:37:08.991Z,Iphone 101,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
802,2023-05-09 06:37:10.107000+00:00,2023-05-09T06:37:10.107Z,iPhone102,Swiped,Left,"{""score"":{""raw"":0}}"
801,2023-05-09 06:37:10.519000+00:00,2023-05-09T06:37:10.519Z,AR4Education,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
800,2023-05-09 06:37:11.108000+00:00,2023-05-09T06:37:11.108Z,iPhone102,Swiped,Left,"{""score"":{""raw"":0}}"
799,2023-05-09 06:37:11.615000+00:00,2023-05-09T06:37:11.615Z,iPhone102,Swiped,Left,"{""score"":{""raw"":0}}"
798,2023-05-09 06:37:12.165000+00:00,2023-05-09T06:37:12.165Z,Android101,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
797,2023-05-09 06:37:12.189000+00:00,2023-05-09T06:37:12.189Z,iPhone102,Swiped,Left,"{""score"":{""raw"":0}}"
796,2023-05-09 06:37:12.388000+00:00,2023-05-09T06:37:12.388Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
795,2023-05-09 06:37:14.423000+00:00,2023-05-09T06:37:14.423Z,Android102,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
794,2023-05-09 06:37:17.056000+00:00,2023-05-09T06:37:17.056Z,Android104,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
793,2023-05-09 06:37:18.330000+00:00,2023-05-09T06:37:18.330Z,pc010,Suggested,africa|NOK,
792,2023-05-09 06:37:23.528000+00:00,2023-05-09T06:37:23.528Z,iPhone102,Placed,Earth,"{""score"":{""raw"":0}}"
791,2023-05-09 06:37:26.647000+00:00,2023-05-09T06:37:26.647Z,iPhone102,Placed,"(-0.3301957799511309,_-0.21551024553848264, 0.30745095133561273), (-25.53, 137.04)",
790,2023-05-09 06:37:28.240000+00:00,2023-05-09T06:37:28.240Z,Tablet101,Suggested,,"{""score"":{""raw"":0}}"
789,2023-05-09 06:37:29.660000+00:00,2023-05-09T06:37:29.660Z,Android102,Suggested,,"{""score"":{""raw"":0}}"
788,2023-05-09 06:37:29.847000+00:00,2023-05-09T06:37:29.847Z,pc010,Suggested,down|,
787,2023-05-09 06:37:31.187000+00:00,2023-05-09T06:37:31.187Z,Tablet102,Suggested,,"{""score"":{""raw"":0}}"
786,2023-05-09 06:37:32.144000+00:00,2023-05-09T06:37:32.144Z,Android101,Suggested,,"{""score"":{""raw"":0}}"
785,2023-05-09 06:37:32.525000+00:00,2023-05-09T06:37:32.525Z,AR4Education,Suggested,,"{""score"":{""raw"":0}}"
784,2023-05-09 06:37:35.335000+00:00,2023-05-09T06:37:35.335Z,iPhone102,Canceled,"(-0.3301957799511309,_-0.21551024553848264, 0.30745095133561273), (-25.53, 137.04)",
783,2023-05-09 06:37:40.687000+00:00,2023-05-09T06:37:40.687Z,iPhone102,Placed,"(-0.31540943420404605,_-0.28012568861307896, 0.26841483928342946), (-34.07, 139.60)",
781,2023-05-09 06:37:42.105000+00:00,2023-05-09T06:37:42.105Z,iPhone102,Sent,"(-0.3110799789428711,_-0.2883523404598236, 0.26473045349121094), (-34.07, 139.60) 14",
782,2023-05-09 06:37:42.105000+00:00,2023-05-09T06:37:42.105Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_iPhone102"",""name"":""Earth"",""screenshot"":"""",""px"":-0.3110799789428711,""py"":-0.2883523404598236,""pz"":0.26473045349121094,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.25654926896095276,""ry"":-0.35708972811698914,""rz"":0.8922598958015442,""time_left"":14.020134925842285}",
780,2023-05-09 06:37:42.116000+00:00,2023-05-09T06:37:42.116Z,Teacher,Assigned,3.9;iPhone102,
779,2023-05-09 06:37:45.110000+00:00,2023-05-09T06:37:45.110Z,Teacher,Asked,1/2,
778,2023-05-09 06:37:49.842000+00:00,2023-05-09T06:37:49.842Z,Android104,Accepted,2,"{""score"":{""raw"":0}}"
777,2023-05-09 06:37:49.991000+00:00,2023-05-09T06:37:49.991Z,Teacher,Set Turn,Android104,
776,2023-05-09 06:37:52.075000+00:00,2023-05-09T06:37:52.075Z,Android104,Swiped,Left,"{""score"":{""raw"":0}}"
775,2023-05-09 06:37:52.724000+00:00,2023-05-09T06:37:52.724Z,Android104,Swiped,Left,"{""score"":{""raw"":0}}"
774,2023-05-09 06:37:53.194000+00:00,2023-05-09T06:37:53.194Z,iPad101,Suggested,europe|OK,"{""score"":{""raw"":0}}"
773,2023-05-09 06:37:53.982000+00:00,2023-05-09T06:37:53.982Z,Tablet101,Suggested,europe|OK,"{""score"":{""raw"":0}}"
772,2023-05-09 06:37:55.618000+00:00,2023-05-09T06:37:55.618Z,Android101,Suggested,europe|OK,"{""score"":{""raw"":0}}"
771,2023-05-09 06:37:56.784000+00:00,2023-05-09T06:37:56.784Z,AR4Education,Suggested,europe|OK,"{""score"":{""raw"":0}}"
770,2023-05-09 06:37:56.785000+00:00,2023-05-09T06:37:56.785Z,pc010,Suggested,africa|NOK,
769,2023-05-09 06:37:57.352000+00:00,2023-05-09T06:37:57.352Z,Tablet102,Suggested,europe|OK,"{""score"":{""raw"":0}}"
768,2023-05-09 06:38:00.001000+00:00,2023-05-09T06:38:00.001Z,iPhone102,Suggested,europe|OK,"{""score"":{""raw"":0}}"
767,2023-05-09 06:38:01.617000+00:00,2023-05-09T06:38:01.617Z,Android102,Suggested,europe|OK,"{""score"":{""raw"":0}}"
766,2023-05-09 06:38:02.086000+00:00,2023-05-09T06:38:02.086Z,Android104,Placed,"(0.3631062158822795,_0.3367165778864167, 0.06910768544765511), (42.33, 10.78)",
765,2023-05-09 06:38:03.550000+00:00,2023-05-09T06:38:03.550Z,Android104,Canceled,"(0.3631062158822795,_0.3367165778864167, 0.06910768544765511), (42.33, 10.78)",
764,2023-05-09 06:38:05.740000+00:00,2023-05-09T06:38:05.740Z,Iphone 101,Suggested,europe|OK,"{""score"":{""raw"":0}}"
763,2023-05-09 06:38:06.718000+00:00,2023-05-09T06:38:06.718Z,Android104,Swiped,Left,"{""score"":{""raw"":0}}"
762,2023-05-09 06:38:13.161000+00:00,2023-05-09T06:38:13.161Z,Android104,Placed,"(0.3545969008408169,_0.3448355266029893, 0.07314102584687193), (43.60, 11.65)",
761,2023-05-09 06:38:16.965000+00:00,2023-05-09T06:38:16.965Z,Tablet101,Suggested,,"{""score"":{""raw"":0}}"
760,2023-05-09 06:38:17.740000+00:00,2023-05-09T06:38:17.740Z,iPad101,Suggested,,"{""score"":{""raw"":0}}"
759,2023-05-09 06:38:17.832000+00:00,2023-05-09T06:38:17.832Z,Android101,Suggested,,"{""score"":{""raw"":0}}"
758,2023-05-09 06:38:18.518000+00:00,2023-05-09T06:38:18.518Z,Android102,Suggested,,"{""score"":{""raw"":0}}"
757,2023-05-09 06:38:22.053000+00:00,2023-05-09T06:38:22.053Z,Iphone 101,Suggested,,"{""score"":{""raw"":0}}"
756,2023-05-09 06:38:24.193000+00:00,2023-05-09T06:38:24.193Z,AR4Education,Suggested,,"{""score"":{""raw"":0}}"
755,2023-05-09 06:38:25.425000+00:00,2023-05-09T06:38:25.425Z,pc010,Suggested,down|,
754,2023-05-09 06:38:29.385000+00:00,2023-05-09T06:38:29.385Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android104"",""name"":""Earth"",""screenshot"":"""",""px"":0.3301069736480713,""py"":0.36931464076042175,""pz"":0.06808960437774658,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.7615808844566345,""ry"":-0.06617594510316849,""rz"":0.6398526430130005,""time_left"":23.980937957763672}",
753,2023-05-09 06:38:29.385000+00:00,2023-05-09T06:38:29.385Z,Teacher,Assigned,8.72;Android104,
752,2023-05-09 06:38:29.396000+00:00,2023-05-09T06:38:29.396Z,Android104,Sent,"(0.3301069736480713,_0.36931464076042175, 0.06808960437774658), (43.60, 11.65) 24",
751,2023-05-09 06:38:29.405000+00:00,2023-05-09T06:38:29.405Z,Tablet102,Suggested,,"{""score"":{""raw"":0}}"
750,2023-05-09 06:38:30.816000+00:00,2023-05-09T06:38:30.816Z,iPhone102,Placed,Earth,"{""score"":{""raw"":0}}"
749,2023-05-09 06:38:32.317000+00:00,2023-05-09T06:38:32.317Z,Teacher,Asked,1/3,
748,2023-05-09 06:38:35.820000+00:00,2023-05-09T06:38:35.820Z,Android101,Accepted,3,"{""score"":{""raw"":0}}"
747,2023-05-09 06:38:35.985000+00:00,2023-05-09T06:38:35.985Z,Teacher,Set Turn,Android101,
746,2023-05-09 06:38:36.771000+00:00,2023-05-09T06:38:36.771Z,iPhone102,Placed,Earth,"{""score"":{""raw"":0}}"
745,2023-05-09 06:38:38.409000+00:00,2023-05-09T06:38:38.409Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
744,2023-05-09 06:38:39.060000+00:00,2023-05-09T06:38:39.060Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
743,2023-05-09 06:38:39.623000+00:00,2023-05-09T06:38:39.623Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
742,2023-05-09 06:38:40.126000+00:00,2023-05-09T06:38:40.126Z,iPad101,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
741,2023-05-09 06:38:40.370000+00:00,2023-05-09T06:38:40.370Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
740,2023-05-09 06:38:41.193000+00:00,2023-05-09T06:38:41.193Z,pc010,Suggested,europe|NOK,
739,2023-05-09 06:38:41.726000+00:00,2023-05-09T06:38:41.726Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
738,2023-05-09 06:38:41.748000+00:00,2023-05-09T06:38:41.748Z,Tablet101,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
737,2023-05-09 06:38:42.195000+00:00,2023-05-09T06:38:42.195Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
736,2023-05-09 06:38:42.608000+00:00,2023-05-09T06:38:42.608Z,Android104,Swiped,Right,"{""score"":{""raw"":0}}"
735,2023-05-09 06:38:42.669000+00:00,2023-05-09T06:38:42.669Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
734,2023-05-09 06:38:42.806000+00:00,2023-05-09T06:38:42.806Z,AR4Education,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
733,2023-05-09 06:38:43.095000+00:00,2023-05-09T06:38:43.095Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
732,2023-05-09 06:38:43.930000+00:00,2023-05-09T06:38:43.930Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
731,2023-05-09 06:38:44.372000+00:00,2023-05-09T06:38:44.372Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
730,2023-05-09 06:38:44.996000+00:00,2023-05-09T06:38:44.996Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
729,2023-05-09 06:38:45.671000+00:00,2023-05-09T06:38:45.671Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
728,2023-05-09 06:38:45.947000+00:00,2023-05-09T06:38:45.947Z,Iphone 101,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
727,2023-05-09 06:38:47.101000+00:00,2023-05-09T06:38:47.101Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
726,2023-05-09 06:38:48.002000+00:00,2023-05-09T06:38:48.002Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
725,2023-05-09 06:38:48.327000+00:00,2023-05-09T06:38:48.327Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
724,2023-05-09 06:38:48.755000+00:00,2023-05-09T06:38:48.755Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
723,2023-05-09 06:38:49.153000+00:00,2023-05-09T06:38:49.153Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
722,2023-05-09 06:38:49.655000+00:00,2023-05-09T06:38:49.655Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
721,2023-05-09 06:38:50.278000+00:00,2023-05-09T06:38:50.278Z,Tablet102,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
720,2023-05-09 06:38:50.313000+00:00,2023-05-09T06:38:50.313Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
719,2023-05-09 06:38:52.305000+00:00,2023-05-09T06:38:52.305Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
718,2023-05-09 06:39:05.996000+00:00,2023-05-09T06:39:05.996Z,Android104,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
717,2023-05-09 06:39:07.216000+00:00,2023-05-09T06:39:07.216Z,Android101,Placed,"(0.03480606582636842,_0.27196973047322104, -0.4181160878875352), (32.95, -85.24)",
716,2023-05-09 06:39:09.221000+00:00,2023-05-09T06:39:09.221Z,iPhone102,Suggested,south-america|NOK,"{""score"":{""raw"":0}}"
715,2023-05-09 06:39:09.911000+00:00,2023-05-09T06:39:09.911Z,Android101,Canceled,"(0.03480606582636842,_0.27196973047322104, -0.4181160878875352), (32.95, -85.24)",
714,2023-05-09 06:39:14.581000+00:00,2023-05-09T06:39:14.581Z,Android102,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
713,2023-05-09 06:39:19.533000+00:00,2023-05-09T06:39:19.533Z,Android101,Placed,"(0.12599479559245627,_0.3769960067229509, -0.3033139248922782), (48.94, -67.44)",
712,2023-05-09 06:39:20.452000+00:00,2023-05-09T06:39:20.452Z,pc010,Suggested,down|,
711,2023-05-09 06:39:20.984000+00:00,2023-05-09T06:39:20.984Z,Tablet101,Suggested,,"{""score"":{""raw"":0}}"
710,2023-05-09 06:39:22.147000+00:00,2023-05-09T06:39:22.147Z,Android104,Suggested,,"{""score"":{""raw"":0}}"
709,2023-05-09 06:39:22.780000+00:00,2023-05-09T06:39:22.780Z,Iphone 101,Suggested,,"{""score"":{""raw"":0}}"
708,2023-05-09 06:39:23.159000+00:00,2023-05-09T06:39:23.159Z,AR4Education,Suggested,,"{""score"":{""raw"":0}}"
707,2023-05-09 06:39:25.052000+00:00,2023-05-09T06:39:25.052Z,Android102,Suggested,,"{""score"":{""raw"":0}}"
706,2023-05-09 06:39:25.074000+00:00,2023-05-09T06:39:25.074Z,Tablet102,Suggested,,"{""score"":{""raw"":0}}"
705,2023-05-09 06:39:27.972000+00:00,2023-05-09T06:39:27.972Z,iPad101,Suggested,,"{""score"":{""raw"":0}}"
704,2023-05-09 06:39:30.519000+00:00,2023-05-09T06:39:30.519Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android101"",""name"":""Earth"",""screenshot"":"""",""px"":0.11248654872179031,""py"":0.4049900770187378,""pz"":-0.2707948088645935,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.8895800113677979,""ry"":0.09816019237041473,""rz"":0.383689820766449,""time_left"":6.985456943511963}",
703,2023-05-09 06:39:30.520000+00:00,2023-05-09T06:39:30.520Z,Android101,Sent,"(0.11248654872179031,_0.4049900770187378, -0.2707948088645935), (48.94, -67.44) 7",
702,2023-05-09 06:39:30.528000+00:00,2023-05-09T06:39:30.528Z,Teacher,Assigned,4.2;Android101,
701,2023-05-09 06:39:33.478000+00:00,2023-05-09T06:39:33.478Z,Teacher,Asked,1/4,
700,2023-05-09 06:39:36.016000+00:00,2023-05-09T06:39:36.016Z,Tablet101,Accepted,4,"{""score"":{""raw"":0}}"
699,2023-05-09 06:39:36.595000+00:00,2023-05-09T06:39:36.595Z,Teacher,Set Turn,Tablet101,
698,2023-05-09 06:39:41.410000+00:00,2023-05-09T06:39:41.410Z,iPad101,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
697,2023-05-09 06:39:46.039000+00:00,2023-05-09T06:39:46.039Z,Tablet101,Swiped,Left,"{""score"":{""raw"":0}}"
696,2023-05-09 06:39:46.236000+00:00,2023-05-09T06:39:46.236Z,pc010,Suggested,south-america|NOK,
695,2023-05-09 06:39:48.112000+00:00,2023-05-09T06:39:48.112Z,Iphone 101,Suggested,south-america|NOK,"{""score"":{""raw"":0}}"
694,2023-05-09 06:39:50.772000+00:00,2023-05-09T06:39:50.772Z,AR4Education,Suggested,south-america|NOK,"{""score"":{""raw"":0}}"
693,2023-05-09 06:39:51.039000+00:00,2023-05-09T06:39:51.039Z,iPhone102,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
692,2023-05-09 06:39:51.560000+00:00,2023-05-09T06:39:51.560Z,Tablet101,Placed,"(0.1196392998099327,_0.013836494646966497, -0.4852784574031829), (1.59, -76.15)",
691,2023-05-09 06:39:55.671000+00:00,2023-05-09T06:39:55.671Z,Android104,Suggested,south-america|NOK,"{""score"":{""raw"":0}}"
690,2023-05-09 06:39:59.756000+00:00,2023-05-09T06:39:59.756Z,Android101,Suggested,,"{""score"":{""raw"":0}}"
689,2023-05-09 06:40:00.732000+00:00,2023-05-09T06:40:00.732Z,Iphone 101,Suggested,,"{""score"":{""raw"":0}}"
688,2023-05-09 06:40:01.616000+00:00,2023-05-09T06:40:01.616Z,Tablet102,Suggested,,"{""score"":{""raw"":0}}"
687,2023-05-09 06:40:03.424000+00:00,2023-05-09T06:40:03.424Z,Tablet101,Canceled,"(0.1196392998099327,_0.013836494646966497, -0.4852784574031829), (1.59, -76.15)",
686,2023-05-09 06:40:06.596000+00:00,2023-05-09T06:40:06.596Z,Android101,Suggested,south-america|NOK,"{""score"":{""raw"":0}}"
685,2023-05-09 06:40:15.700000+00:00,2023-05-09T06:40:15.700Z,Tablet101,Placed,"(-0.018865215110645508,_0.3790894595688817, -0.3254775232977828), (49.30, -93.32)",
684,2023-05-09 06:40:18.093000+00:00,2023-05-09T06:40:18.093Z,iPhone102,Suggested,,"{""score"":{""raw"":0}}"
683,2023-05-09 06:40:18.233000+00:00,2023-05-09T06:40:18.233Z,pc010,Suggested,down|,
682,2023-05-09 06:40:21.515000+00:00,2023-05-09T06:40:21.515Z,iPad101,Suggested,,"{""score"":{""raw"":0}}"
681,2023-05-09 06:40:21.919000+00:00,2023-05-09T06:40:21.919Z,Android104,Suggested,,"{""score"":{""raw"":0}}"
680,2023-05-09 06:40:24.042000+00:00,2023-05-09T06:40:24.042Z,Tablet101,Sent,"(-0.016817301511764526,_0.4068577289581299, -0.29014530777931213), (49.30, -93.32) 17",
679,2023-05-09 06:40:24.044000+00:00,2023-05-09T06:40:24.044Z,Teacher,Assigned,4.2;Tablet101,
678,2023-05-09 06:40:24.055000+00:00,2023-05-09T06:40:24.055Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Tablet101"",""name"":""Earth"",""screenshot"":"""",""px"":-0.016817301511764526,""py"":0.4068577289581299,""pz"":-0.29014530777931213,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.9795966148376465,""ry"":-0.000024998556909849867,""rz"":-0.00012183187936898321,""time_left"":17.39998435974121}",
677,2023-05-09 06:40:26.988000+00:00,2023-05-09T06:40:26.988Z,Teacher,Asked,1/5,
676,2023-05-09 06:40:29.092000+00:00,2023-05-09T06:40:29.092Z,Iphone 101,Swiped,Left,"{""score"":{""raw"":0}}"
675,2023-05-09 06:40:31.774000+00:00,2023-05-09T06:40:31.774Z,AR4Education,Accepted,5,"{""score"":{""raw"":0}}"
674,2023-05-09 06:40:31.993000+00:00,2023-05-09T06:40:31.993Z,Teacher,Set Turn,AR4Education,
673,2023-05-09 06:40:37.548000+00:00,2023-05-09T06:40:37.548Z,AR4Education,Swiped,Left,"{""score"":{""raw"":0}}"
672,2023-05-09 06:40:38.576000+00:00,2023-05-09T06:40:38.576Z,AR4Education,Swiped,Left,"{""score"":{""raw"":0}}"
671,2023-05-09 06:40:39.433000+00:00,2023-05-09T06:40:39.433Z,AR4Education,Swiped,Left,"{""score"":{""raw"":0}}"
670,2023-05-09 06:40:39.994000+00:00,2023-05-09T06:40:39.994Z,iPhone102,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
669,2023-05-09 06:40:40.502000+00:00,2023-05-09T06:40:40.502Z,AR4Education,Swiped,Left,"{""score"":{""raw"":0}}"
668,2023-05-09 06:40:41.391000+00:00,2023-05-09T06:40:41.391Z,AR4Education,Swiped,Left,"{""score"":{""raw"":0}}"
667,2023-05-09 06:40:44.386000+00:00,2023-05-09T06:40:44.386Z,AR4Education,Swiped,Left,"{""score"":{""raw"":0}}"
666,2023-05-09 06:40:46.688000+00:00,2023-05-09T06:40:46.688Z,iPad101,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
665,2023-05-09 06:40:48.232000+00:00,2023-05-09T06:40:48.232Z,Android101,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
664,2023-05-09 06:40:49.451000+00:00,2023-05-09T06:40:49.451Z,pc010,Suggested,oceania|NOK,
663,2023-05-09 06:40:52.623000+00:00,2023-05-09T06:40:52.623Z,Tablet102,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
662,2023-05-09 06:40:57.089000+00:00,2023-05-09T06:40:57.089Z,Android102,Suggested,south-america|OK,"{""score"":{""raw"":0}}"
661,2023-05-09 06:40:58.278000+00:00,2023-05-09T06:40:58.278Z,AR4Education,Swiped,Right,"{""score"":{""raw"":0}}"
660,2023-05-09 06:40:59.478000+00:00,2023-05-09T06:40:59.478Z,Iphone 101,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
659,2023-05-09 06:41:02.439000+00:00,2023-05-09T06:41:02.439Z,Tablet101,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
658,2023-05-09 06:41:02.688000+00:00,2023-05-09T06:41:02.688Z,AR4Education,Swiped,Right,"{""score"":{""raw"":0}}"
657,2023-05-09 06:41:03.913000+00:00,2023-05-09T06:41:03.913Z,AR4Education,Swiped,Right,"{""score"":{""raw"":0}}"
656,2023-05-09 06:41:04.999000+00:00,2023-05-09T06:41:04.999Z,AR4Education,Placed,"(0.2798774838447571,_0.06533454358577732, 0.4091457426548004), (7.51, 55.63)",
655,2023-05-09 06:41:05.262000+00:00,2023-05-09T06:41:05.262Z,AR4Education,Swiped,Left,"{""score"":{""raw"":0}}"
654,2023-05-09 06:41:06.013000+00:00,2023-05-09T06:41:06.013Z,iPhone102,Suggested,,"{""score"":{""raw"":0}}"
653,2023-05-09 06:41:07.573000+00:00,2023-05-09T06:41:07.573Z,AR4Education,Canceled,"(0.2798774838447571,_0.06533454358577732, 0.4091457426548004), (7.51, 55.63)",
652,2023-05-09 06:41:07.609000+00:00,2023-05-09T06:41:07.609Z,Tablet102,Suggested,,"{""score"":{""raw"":0}}"
651,2023-05-09 06:41:09.572000+00:00,2023-05-09T06:41:09.572Z,AR4Education,Swiped,Left,"{""score"":{""raw"":0}}"
650,2023-05-09 06:41:10.413000+00:00,2023-05-09T06:41:10.413Z,Android104,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
649,2023-05-09 06:41:12.567000+00:00,2023-05-09T06:41:12.567Z,AR4Education,Swiped,Right,"{""score"":{""raw"":0}}"
648,2023-05-09 06:41:13.813000+00:00,2023-05-09T06:41:13.813Z,AR4Education,Placed,"(0.04888458410559279,_0.21725222871090275, 0.4476740555097779), (25.75, 83.77)",
647,2023-05-09 06:41:15.154000+00:00,2023-05-09T06:41:15.154Z,AR4Education,Sent,"(0.04869435727596283,_0.22084791958332062, 0.445932000875473), (25.75, 83.77) 7",
646,2023-05-09 06:41:15.156000+00:00,2023-05-09T06:41:15.156Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_AR4Education"",""name"":""Earth"",""screenshot"":"""",""px"":0.04869435727596283,""py"":0.22084791958332062,""pz"":0.445932000875473,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.2937915623188019,""ry"":-0.16313208639621735,""rz"":0.9404667019844055,""time_left"":6.777710437774658}",
645,2023-05-09 06:41:15.260000+00:00,2023-05-09T06:41:15.260Z,Teacher,Assigned,3;AR4Education,
644,2023-05-09 06:41:15.282000+00:00,2023-05-09T06:41:15.282Z,Tablet102,Suggested,,"{""score"":{""raw"":0}}"
643,2023-05-09 06:41:18.165000+00:00,2023-05-09T06:41:18.165Z,Teacher,Asked,1/6,
642,2023-05-09 06:41:28.992000+00:00,2023-05-09T06:41:28.992Z,iPad101,Accepted,6,"{""score"":{""raw"":0}}"
641,2023-05-09 06:41:29.173000+00:00,2023-05-09T06:41:29.173Z,Teacher,Set Turn,iPad101,
640,2023-05-09 06:41:34.777000+00:00,2023-05-09T06:41:34.777Z,Android101,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
639,2023-05-09 06:41:35.256000+00:00,2023-05-09T06:41:35.256Z,AR4Education,Swiped,Left,"{""score"":{""raw"":0}}"
638,2023-05-09 06:41:37.149000+00:00,2023-05-09T06:41:37.149Z,pc010,Suggested,asia|NOK,
637,2023-05-09 06:41:37.911000+00:00,2023-05-09T06:41:37.911Z,Tablet101,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
636,2023-05-09 06:41:38.135000+00:00,2023-05-09T06:41:38.135Z,iPad101,Swiped,Left,"{""score"":{""raw"":0}}"
635,2023-05-09 06:41:38.723000+00:00,2023-05-09T06:41:38.723Z,Iphone 101,Suggested,africa|OK,"{""score"":{""raw"":0}}"
634,2023-05-09 06:41:39.432000+00:00,2023-05-09T06:41:39.432Z,AR4Education,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
633,2023-05-09 06:41:39.456000+00:00,2023-05-09T06:41:39.456Z,iPad101,Swiped,Left,"{""score"":{""raw"":0}}"
632,2023-05-09 06:41:41.972000+00:00,2023-05-09T06:41:41.972Z,iPad101,Swiped,Left,"{""score"":{""raw"":0}}"
631,2023-05-09 06:41:42.661000+00:00,2023-05-09T06:41:42.661Z,iPad101,Swiped,Left,"{""score"":{""raw"":0}}"
630,2023-05-09 06:41:43.536000+00:00,2023-05-09T06:41:43.536Z,iPad101,Swiped,Left,"{""score"":{""raw"":0}}"
629,2023-05-09 06:41:44.761000+00:00,2023-05-09T06:41:44.761Z,iPad101,Swiped,Left,"{""score"":{""raw"":0}}"
628,2023-05-09 06:41:45.496000+00:00,2023-05-09T06:41:45.496Z,iPad101,Swiped,Right,"{""score"":{""raw"":0}}"
627,2023-05-09 06:41:45.892000+00:00,2023-05-09T06:41:45.892Z,Android104,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
626,2023-05-09 06:41:46.488000+00:00,2023-05-09T06:41:46.488Z,iPhone102,Suggested,oceania|NOK,"{""score"":{""raw"":0}}"
625,2023-05-09 06:41:47.524000+00:00,2023-05-09T06:41:47.524Z,iPad101,Swiped,Right,"{""score"":{""raw"":0}}"
624,2023-05-09 06:41:48.679000+00:00,2023-05-09T06:41:48.679Z,iPad101,Placed,"(0.2481256938290861,_0.11816834450826769, 0.4176961459659903), (13.67, 59.29)",
623,2023-05-09 06:41:50.781000+00:00,2023-05-09T06:41:50.781Z,Android102,Suggested,africa|OK,"{""score"":{""raw"":0}}"
622,2023-05-09 06:41:51.027000+00:00,2023-05-09T06:41:51.027Z,Tablet102,Suggested,,"{""score"":{""raw"":0}}"
