,timestamp,stored,actor,verb,object,result
105,2023-05-10 06:46:24.337000+00:00,2023-05-10T06:46:24.337Z,PC024,Suggested,africa|OK,
104,2023-05-10 06:46:24.894000+00:00,2023-05-10T06:46:24.894Z,Iphone202,Suggested,south-america|NOK,"{""score"":{""raw"":0}}"
103,2023-05-10 06:46:26.161000+00:00,2023-05-10T06:46:26.161Z,PC022,Suggested,africa|OK,
102,2023-05-10 06:46:26.477000+00:00,2023-05-10T06:46:26.477Z,iPad202,Suggested,africa|OK,"{""score"":{""raw"":0}}"
101,2023-05-10 06:46:26.726000+00:00,2023-05-10T06:46:26.726Z,PC028,Suggested,africa|OK,
100,2023-05-10 06:46:26.961000+00:00,2023-05-10T06:46:26.961Z,Tablet202,Placed,"(0.40945123235006914,_0.2857452572579318, -0.02644232930820891), (34.85, -3.70)",
99,2023-05-10 06:46:28.604000+00:00,2023-05-10T06:46:28.604Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
98,2023-05-10 06:46:29.369000+00:00,2023-05-10T06:46:29.369Z,iPad202,Suggested,,"{""score"":{""raw"":0}}"
97,2023-05-10 06:46:29.466000+00:00,2023-05-10T06:46:29.466Z,Tablet201,Suggested,,"{""score"":{""raw"":0}}"
96,2023-05-10 06:46:31.158000+00:00,2023-05-10T06:46:31.158Z,Iphone202,Suggested,,"{""score"":{""raw"":0}}"
95,2023-05-10 06:46:31.506000+00:00,2023-05-10T06:46:31.506Z,Android203,Suggested,south-america|NOK,"{""score"":{""raw"":0}}"
94,2023-05-10 06:46:33.895000+00:00,2023-05-10T06:46:33.895Z,PC026,Suggested,down|,
93,2023-05-10 06:46:34.150000+00:00,2023-05-10T06:46:34.150Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
92,2023-05-10 06:46:34.243000+00:00,2023-05-10T06:46:34.243Z,Tablet202,Canceled,"(0.40945123235006914,_0.2857452572579318, -0.02644232930820891), (34.85, -3.70)",
91,2023-05-10 06:46:37.744000+00:00,2023-05-10T06:46:37.744Z,Tablet202,Placed,"(0.3998947029596226,_0.29542683675007947, -0.05298116729869982), (36.22, -7.55)",
90,2023-05-10 06:46:40.418000+00:00,2023-05-10T06:46:40.418Z,Tablet202,Canceled,"(0.3998947029596226,_0.29542683675007947, -0.05298116729869982), (36.22, -7.55)",
89,2023-05-10 06:46:40.998000+00:00,2023-05-10T06:46:40.998Z,Android202,Suggested,africa|OK,"{""score"":{""raw"":0}}"
88,2023-05-10 06:46:41.129000+00:00,2023-05-10T06:46:41.129Z,iPhone201,Swiped,Right,"{""score"":{""raw"":0}}"
87,2023-05-10 06:46:41.388000+00:00,2023-05-10T06:46:41.388Z,iPhone201,Swiped,Left,"{""score"":{""raw"":0}}"
86,2023-05-10 06:46:48.366000+00:00,2023-05-10T06:46:48.366Z,Tablet202,Placed,"(0.43015991422825767,_0.24405738234003774, -0.07347381533552069), (29.22, -9.69)",
85,2023-05-10 06:46:50.155000+00:00,2023-05-10T06:46:50.155Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
84,2023-05-10 06:46:50.497000+00:00,2023-05-10T06:46:50.497Z,Tablet202,Sent,"(0.42822158336639404,_0.2475406527519226, -0.07314273715019226), (29.22, -9.69) 31",
83,2023-05-10 06:46:50.503000+00:00,2023-05-10T06:46:50.503Z,Teacher,Assigned,8.5;Tablet202,
82,2023-05-10 06:46:50.505000+00:00,2023-05-10T06:46:50.505Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Tablet202"",""name"":""Earth"",""screenshot"":"""",""px"":0.42822158336639404,""py"":0.2475406527519226,""pz"":-0.07314273715019226,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.9887732267379761,""ry"":0.011084207333624363,""rz"":0.1134718507528305,""time_left"":30.667316436767578}",
81,2023-05-10 06:46:53.604000+00:00,2023-05-10T06:46:53.604Z,Teacher,Asked,3/7,
80,2023-05-10 06:46:56.185000+00:00,2023-05-10T06:46:56.185Z,Android203,Accepted,7,"{""score"":{""raw"":0}}"
79,2023-05-10 06:46:56.404000+00:00,2023-05-10T06:46:56.404Z,Teacher,Set Turn,Android203,
78,2023-05-10 06:46:58.908000+00:00,2023-05-10T06:46:58.908Z,PC029,Suggested,asia|OK,
77,2023-05-10 06:46:59.321000+00:00,2023-05-10T06:46:59.321Z,Android203,Swiped,Left,"{""score"":{""raw"":0}}"
76,2023-05-10 06:46:59.349000+00:00,2023-05-10T06:46:59.349Z,Android204,Suggested,asia|OK,"{""score"":{""raw"":0}}"
75,2023-05-10 06:46:59.633000+00:00,2023-05-10T06:46:59.633Z,PC025,Suggested,asia|OK,
74,2023-05-10 06:46:59.686000+00:00,2023-05-10T06:46:59.686Z,Android202,Suggested,asia|OK,"{""score"":{""raw"":0}}"
73,2023-05-10 06:46:59.949000+00:00,2023-05-10T06:46:59.949Z,Tablet201,Suggested,asia|OK,"{""score"":{""raw"":0}}"
72,2023-05-10 06:46:59.997000+00:00,2023-05-10T06:46:59.997Z,Android201,Suggested,asia|OK,"{""score"":{""raw"":0}}"
71,2023-05-10 06:47:00.245000+00:00,2023-05-10T06:47:00.245Z,Android203,Swiped,Left,"{""score"":{""raw"":0}}"
70,2023-05-10 06:47:00.281000+00:00,2023-05-10T06:47:00.281Z,PC028,Suggested,asia|OK,
69,2023-05-10 06:47:00.338000+00:00,2023-05-10T06:47:00.338Z,iPhone201,Suggested,asia|OK,"{""score"":{""raw"":0}}"
68,2023-05-10 06:47:00.420000+00:00,2023-05-10T06:47:00.420Z,Tablet202,Suggested,asia|OK,"{""score"":{""raw"":0}}"
67,2023-05-10 06:47:00.980000+00:00,2023-05-10T06:47:00.980Z,PC026,Suggested,asia|OK,
66,2023-05-10 06:47:01.084000+00:00,2023-05-10T06:47:01.084Z,iPad202,Suggested,asia|OK,"{""score"":{""raw"":0}}"
65,2023-05-10 06:47:01.295000+00:00,2023-05-10T06:47:01.295Z,PC024,Suggested,asia|OK,
64,2023-05-10 06:47:02.113000+00:00,2023-05-10T06:47:02.113Z,PC022,Suggested,asia|OK,
63,2023-05-10 06:47:02.463000+00:00,2023-05-10T06:47:02.463Z,Android203,Swiped,Left,"{""score"":{""raw"":0}}"
62,2023-05-10 06:47:03.094000+00:00,2023-05-10T06:47:03.094Z,Iphone202,Suggested,asia|OK,"{""score"":{""raw"":0}}"
61,2023-05-10 06:47:03.454000+00:00,2023-05-10T06:47:03.454Z,PC011,Suggested,south-america|NOK,
60,2023-05-10 06:47:07.882000+00:00,2023-05-10T06:47:07.882Z,Android203,Swiped,Right,"{""score"":{""raw"":0}}"
59,2023-05-10 06:47:11.354000+00:00,2023-05-10T06:47:11.354Z,Android203,Placed,"(-0.023097052066669593,_0.30994533646068045, 0.3916646138117111), (38.31, 93.37)",
58,2023-05-10 06:47:12.858000+00:00,2023-05-10T06:47:12.858Z,PC028,Suggested,down|,
57,2023-05-10 06:47:13.217000+00:00,2023-05-10T06:47:13.217Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
56,2023-05-10 06:47:13.511000+00:00,2023-05-10T06:47:13.511Z,Android203,Canceled,"(-0.023097052066669593,_0.30994533646068045, 0.3916646138117111), (38.31, 93.37)",
55,2023-05-10 06:47:18.469000+00:00,2023-05-10T06:47:18.469Z,Android203,Swiped,Right,"{""score"":{""raw"":0}}"
54,2023-05-10 06:47:28.596000+00:00,2023-05-10T06:47:28.596Z,Android203,Placed,"(-0.15348017746706874,_0.2925876873647569, 0.3752812439136913), (35.82, 112.24)",
53,2023-05-10 06:47:30.482000+00:00,2023-05-10T06:47:30.482Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
52,2023-05-10 06:47:31.580000+00:00,2023-05-10T06:47:31.580Z,iPhone201,Suggested,,"{""score"":{""raw"":0}}"
51,2023-05-10 06:47:32.027000+00:00,2023-05-10T06:47:32.027Z,Android203,Canceled,"(-0.15348017746706874,_0.2925876873647569, 0.3752812439136913), (35.82, 112.24)",
50,2023-05-10 06:47:36.240000+00:00,2023-05-10T06:47:36.240Z,Android203,Placed,"(-0.17041399685029318,_0.237349156265306, 0.4057391592006008), (28.34, 112.78)",
49,2023-05-10 06:47:37.727000+00:00,2023-05-10T06:47:37.727Z,iPad202,Suggested,,"{""score"":{""raw"":0}}"
48,2023-05-10 06:47:38.059000+00:00,2023-05-10T06:47:38.059Z,Tablet201,Suggested,,"{""score"":{""raw"":0}}"
47,2023-05-10 06:47:38.162000+00:00,2023-05-10T06:47:38.162Z,PC028,Suggested,up|,
46,2023-05-10 06:47:38.190000+00:00,2023-05-10T06:47:38.190Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
45,2023-05-10 06:47:38.340000+00:00,2023-05-10T06:47:38.340Z,Iphone202,Suggested,,"{""score"":{""raw"":0}}"
44,2023-05-10 06:47:38.367000+00:00,2023-05-10T06:47:38.367Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
43,2023-05-10 06:47:38.581000+00:00,2023-05-10T06:47:38.581Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
42,2023-05-10 06:47:39.545000+00:00,2023-05-10T06:47:39.545Z,Android202,Suggested,,"{""score"":{""raw"":0}}"
41,2023-05-10 06:47:39.928000+00:00,2023-05-10T06:47:39.928Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android203"",""name"":""Earth"",""screenshot"":"""",""px"":-0.16967326402664185,""py"":0.24086211621761322,""pz"":0.40397554636001587,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.9576253294944763,""ry"":0.04129011183977127,""rz"":-0.22348763048648834,""time_left"":17.98262596130371}",
40,2023-05-10 06:47:39.928000+00:00,2023-05-10T06:47:39.928Z,Android203,Sent,"(-0.16967326402664185,_0.24086211621761322, 0.40397554636001587), (28.34, 112.78) 18",
39,2023-05-10 06:47:39.945000+00:00,2023-05-10T06:47:39.945Z,Teacher,Assigned,5.25;Android203,
38,2023-05-10 06:47:43.038000+00:00,2023-05-10T06:47:43.038Z,Teacher,Asked,3/8,
37,2023-05-10 06:47:46.584000+00:00,2023-05-10T06:47:46.584Z,Android204,Accepted,8,"{""score"":{""raw"":0}}"
36,2023-05-10 06:47:46.876000+00:00,2023-05-10T06:47:46.876Z,Teacher,Set Turn,Android204,
35,2023-05-10 06:47:51.506000+00:00,2023-05-10T06:47:51.506Z,iPhone201,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
34,2023-05-10 06:47:51.907000+00:00,2023-05-10T06:47:51.907Z,iPad202,Suggested,asia|OK,"{""score"":{""raw"":0}}"
33,2023-05-10 06:47:53.583000+00:00,2023-05-10T06:47:53.583Z,PC024,Suggested,africa|NOK,
32,2023-05-10 06:47:53.937000+00:00,2023-05-10T06:47:53.937Z,PC025,Suggested,antarctica|NOK,
31,2023-05-10 06:47:54.318000+00:00,2023-05-10T06:47:54.318Z,Tablet201,Suggested,asia|OK,"{""score"":{""raw"":0}}"
30,2023-05-10 06:47:54.582000+00:00,2023-05-10T06:47:54.582Z,Android201,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
29,2023-05-10 06:47:55.344000+00:00,2023-05-10T06:47:55.344Z,Android204,Swiped,Right,"{""score"":{""raw"":0}}"
28,2023-05-10 06:47:56.621000+00:00,2023-05-10T06:47:56.621Z,PC029,Suggested,asia|OK,
27,2023-05-10 06:47:57.241000+00:00,2023-05-10T06:47:57.241Z,Iphone202,Suggested,oceania|NOK,"{""score"":{""raw"":0}}"
26,2023-05-10 06:47:57.819000+00:00,2023-05-10T06:47:57.819Z,Android204,Placed,"(0.25506194474604105,_0.36625111344795164, -0.22539594688665715), (47.10, -41.47)",
25,2023-05-10 06:47:59.455000+00:00,2023-05-10T06:47:59.455Z,Android204,Canceled,"(0.25506194474604105,_0.36625111344795164, -0.22539594688665715), (47.10, -41.47)",
24,2023-05-10 06:47:59.506000+00:00,2023-05-10T06:47:59.506Z,Tablet201,Suggested,,"{""score"":{""raw"":0}}"
23,2023-05-10 06:48:00.220000+00:00,2023-05-10T06:48:00.220Z,PC028,Suggested,asia|OK,
22,2023-05-10 06:48:01.102000+00:00,2023-05-10T06:48:01.102Z,Android204,Swiped,Left,"{""score"":{""raw"":0}}"
21,2023-05-10 06:48:02.601000+00:00,2023-05-10T06:48:02.601Z,Android204,Swiped,Left,"{""score"":{""raw"":0}}"
20,2023-05-10 06:48:03.094000+00:00,2023-05-10T06:48:03.094Z,PC022,Suggested,asia|OK,
19,2023-05-10 06:48:03.823000+00:00,2023-05-10T06:48:03.823Z,PC026,Suggested,africa|NOK,
18,2023-05-10 06:48:07.516000+00:00,2023-05-10T06:48:07.516Z,Android204,Placed,"(0.04933265292699756,_0.359774540534348, 0.34369843878585127), (46.02, 81.83)",
17,2023-05-10 06:48:08.132000+00:00,2023-05-10T06:48:08.132Z,Android202,Suggested,asia|OK,"{""score"":{""raw"":0}}"
16,2023-05-10 06:48:09.515000+00:00,2023-05-10T06:48:09.515Z,PC028,Suggested,up|,
15,2023-05-10 06:48:09.558000+00:00,2023-05-10T06:48:09.558Z,PC029,Suggested,down|,
14,2023-05-10 06:48:09.572000+00:00,2023-05-10T06:48:09.572Z,iPad202,Suggested,,"{""score"":{""raw"":0}}"
13,2023-05-10 06:48:09.656000+00:00,2023-05-10T06:48:09.656Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
12,2023-05-10 06:48:09.818000+00:00,2023-05-10T06:48:09.818Z,PC011,Suggested,down|,
11,2023-05-10 06:48:10.685000+00:00,2023-05-10T06:48:10.685Z,Tablet201,Suggested,,"{""score"":{""raw"":0}}"
10,2023-05-10 06:48:10.723000+00:00,2023-05-10T06:48:10.723Z,Android202,Suggested,,"{""score"":{""raw"":0}}"
9,2023-05-10 06:48:13.613000+00:00,2023-05-10T06:48:13.613Z,Android204,Sent,"(0.0456366203725338,_0.38317906856536865, 0.3179483413696289), (46.02, 81.83) 26",
8,2023-05-10 06:48:13.615000+00:00,2023-05-10T06:48:13.615Z,Teacher,Assigned,2.7;Android204,
7,2023-05-10 06:48:13.619000+00:00,2023-05-10T06:48:13.619Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android204"",""name"":""Earth"",""screenshot"":"""",""px"":0.0456366203725338,""py"":0.38317906856536865,""pz"":0.3179483413696289,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.12819473445415497,""ry"":0.09163381904363632,""rz"":0.987434983253479,""time_left"":26.22762107849121}",
6,2023-05-10 06:48:16.568000+00:00,2023-05-10T06:48:16.568Z,Teacher,Ended,3/cities,
5,2023-05-10 06:48:23.866000+00:00,2023-05-10T06:48:23.866Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
4,2023-05-10 06:49:11.065000+00:00,2023-05-10T06:49:11.065Z,Android204,Swiped,Left,"{""score"":{""raw"":0}}"
3,2023-05-10 06:49:20.840000+00:00,2023-05-10T06:49:20.840Z,Android201,Swiped,Right,"{""score"":{""raw"":0}}"
2,2023-05-10 06:50:07.070000+00:00,2023-05-10T06:50:07.070Z,Android204,Logged Out,Xabier Zubiri Manteo,"{""score"":{""raw"":0}}"
1,2023-05-10 06:50:42.751000+00:00,2023-05-10T06:50:42.751Z,Tablet201,Logged Out,Xabier Zubiri Manteo,"{""score"":{""raw"":0}}"
0,2023-05-10 06:53:25.143000+00:00,2023-05-10T06:53:25.143Z,PC028,Logged Out,Xabier_Zubiri Manteo,
